gender;org_pre1;org_pre2;org_pre3;org_pre4;org_pre5;org_pre6;org_pre7;org_pre8;org_ident1;org_ident2;org_ident3;org_ident4;org_ident5;org_ident6;ac_joy1;ac_joy2;ac_joy3;ac_joy4;ac_love1;ac_love2;ac_love3
1.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;4.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;5.000000000000;4.000000000000;2.000000000000;1.000000000000;3.000000000000;2.000000000000;3.000000000000;4.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;1.000000000000;3.000000000000;3.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;1.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;4.000000000000;3.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;2.000000000000;3.000000000000;1.000000000000;1.000000000000;3.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;4.000000000000;2.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000
1.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;1.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;4.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;3.000000000000;1.000000000000;2.000000000000;5.000000000000;4.000000000000;3.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;5.000000000000;2.000000000000;1.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;2.000000000000;1.000000000000;4.000000000000;1.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;1.000000000000;4.000000000000;2.000000000000;3.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;1.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000
1.000000000000;5.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;4.000000000000;2.000000000000;1.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000
1.000000000000;4.000000000000;2.000000000000;2.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;4.000000000000;3.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;4.000000000000;1.000000000000;2.000000000000;1.000000000000;3.000000000000;5.000000000000;5.000000000000;3.000000000000
1.000000000000;5.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;2.000000000000;4.000000000000;4.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000
1.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;1.000000000000;2.000000000000;3.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;1.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;1.000000000000;1.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000
1.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000
1.000000000000;4.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;4.000000000000;4.000000000000;3.000000000000
1.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000
1.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;2.000000000000;2.000000000000;4.000000000000;3.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;1.000000000000;2.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000
1.000000000000;5.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000
1.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;1.000000000000
1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;1.000000000000;3.000000000000;1.000000000000
1.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000
1.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;2.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000
1.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;1.000000000000
1.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000
